datetime,event,valve_id,duration_sec,daily_total_sec
2025-04-02 22:25:29,close,1,2.00,210.00
2025-04-02 22:25:33,open,1,,210.00
2025-04-02 22:25:35,close,1,2.00,212.00
2025-04-02 22:25:40,open,1,,212.00
2025-04-02 22:25:42,close,1,2.00,214.00
2025-04-02 22:25:45,open,1,,214.00
2025-04-02 22:25:47,close,1,2.00,216.00
2025-04-02 22:25:52,open,1,,216.00
2025-04-02 22:25:54,close,1,2.00,218.00
2025-04-02 22:25:57,open,1,,218.00
2025-04-02 22:25:59,close,1,2.00,220.00
2025-04-02 22:26:04,open,1,,220.00
2025-04-02 22:26:06,close,1,2.00,222.00
2025-04-02 22:26:09,open,1,,222.00
2025-04-02 22:26:11,close,1,2.00,224.00
2025-04-02 22:26:16,open,1,,224.00
2025-04-02 22:26:18,close,1,2.00,226.00
2025-04-02 22:26:21,open,1,,226.00
2025-04-02 22:26:23,close,1,2.00,228.00
2025-04-02 22:26:28,open,1,,228.00
2025-04-02 22:26:30,close,1,2.00,230.00
2025-04-02 22:26:33,open,1,,230.00
2025-04-02 22:26:35,close,1,2.00,232.00
2025-04-02 22:26:39,open,1,,232.00
2025-04-02 22:26:41,close,1,2.00,234.00
2025-04-02 22:26:45,open,1,,234.00
2025-04-02 22:26:47,close,1,2.00,236.00
2025-04-02 22:26:51,open,1,,236.00
2025-04-02 22:26:53,close,1,2.00,238.00
2025-04-02 22:26:57,open,1,,238.00
2025-04-02 22:26:59,close,1,2.00,240.00
2025-04-02 22:27:04,open,1,,240.00
2025-04-02 22:27:06,close,1,2.00,242.00
2025-04-02 22:27:09,open,1,,242.00
2025-04-02 22:27:11,close,1,2.00,244.00
2025-04-02 22:27:16,open,1,,244.00
2025-04-02 22:27:18,close,1,2.00,246.00
2025-04-02 22:27:21,open,1,,246.00
2025-04-02 22:27:23,close,1,2.00,248.00
2025-04-02 22:27:28,open,1,,248.00
2025-04-02 22:27:30,close,1,2.00,250.00
2025-04-02 22:27:33,open,1,,250.00
2025-04-02 22:27:35,close,1,2.00,252.00
2025-04-02 22:27:40,open,1,,252.00
2025-04-02 22:27:42,close,1,2.00,254.00
2025-04-02 22:27:45,open,1,,254.00
2025-04-02 22:27:47,close,1,2.00,256.00
2025-04-02 22:27:52,open,1,,256.00
2025-04-02 22:27:54,close,1,2.00,258.00
2025-04-02 22:27:57,open,1,,258.00
2025-04-02 22:27:59,close,1,2.00,260.00
2025-04-02 22:28:03,open,1,,260.00
2025-04-02 22:28:05,close,1,2.00,262.00
2025-04-02 22:28:09,open,1,,262.00
2025-04-02 22:28:11,close,1,2.00,264.00
2025-04-02 22:28:15,open,1,,264.00
2025-04-02 22:28:17,close,1,2.00,266.00
2025-04-02 22:28:21,open,1,,266.00
2025-04-02 22:28:23,close,1,2.00,268.00
2025-04-02 22:28:27,open,1,,268.00
2025-04-02 22:28:29,close,1,2.00,270.00
2025-04-02 22:28:33,open,1,,270.00
2025-04-02 22:28:35,close,1,2.00,272.00
2025-04-02 22:28:39,open,1,,272.00
2025-04-02 22:28:41,close,1,2.00,274.00
2025-04-02 22:28:45,open,1,,274.00
2025-04-02 22:28:47,close,1,2.00,276.00
2025-04-02 22:28:51,open,1,,276.00
2025-04-02 22:28:53,close,1,2.00,278.00
2025-04-02 22:28:57,open,1,,278.00
2025-04-02 22:28:59,close,1,2.00,280.00
2025-04-02 22:29:03,open,1,,280.00
2025-04-02 22:29:05,close,1,2.00,282.00
2025-04-02 22:29:09,open,1,,282.00
2025-04-02 22:29:11,close,1,2.00,284.00
2025-04-02 22:29:15,open,1,,284.00
2025-04-02 22:29:17,close,1,2.00,286.00
2025-04-02 22:29:21,open,1,,286.00
2025-04-02 22:29:23,close,1,2.00,288.00
2025-04-02 22:29:27,open,1,,288.00
2025-04-02 22:29:29,close,1,2.00,290.00
2025-04-02 22:29:33,open,1,,290.00
2025-04-02 22:29:35,close,1,2.00,292.00
2025-04-02 22:29:39,open,1,,292.00
2025-04-02 22:29:41,close,1,2.00,294.00
2025-04-02 22:29:45,open,1,,294.00
2025-04-02 22:29:47,close,1,2.00,296.00
2025-04-02 22:29:51,open,1,,296.00
2025-04-02 22:29:53,close,1,2.00,298.00
2025-04-02 22:29:57,open,1,,298.00
2025-04-02 22:29:59,close,1,2.00,300.00
2025-04-02 22:30:03,open,1,,300.00
2025-04-02 22:30:05,close,1,2.00,302.00
2025-04-02 22:30:09,open,1,,302.00
2025-04-02 22:30:11,close,1,2.00,304.00
2025-04-02 22:30:15,open,1,,304.00
2025-04-02 22:30:17,close,1,2.00,306.00
2025-04-02 22:30:21,open,1,,306.00
2025-04-02 22:30:23,close,1,2.00,308.00
2025-04-02 22:30:27,open,1,,308.00
2025-04-02 22:30:29,close,1,2.00,310.00
2025-04-02 22:30:33,open,1,,310.00
2025-04-02 22:30:35,close,1,2.00,312.00
2025-04-02 22:30:39,open,1,,312.00
2025-04-02 22:30:41,close,1,2.00,314.00
2025-04-02 22:30:45,open,1,,314.00
2025-04-02 22:30:47,close,1,2.00,316.00
2025-04-02 22:30:51,open,1,,316.00
2025-04-02 22:30:53,close,1,2.00,318.00
2025-04-02 22:30:57,open,1,,318.00
2025-04-02 22:30:59,close,1,2.00,320.00
2025-04-02 22:31:03,open,1,,320.00
2025-04-02 22:31:05,close,1,2.00,322.00
2025-04-02 22:31:09,open,1,,322.00
2025-04-02 22:31:11,close,1,2.00,324.00
2025-04-02 22:31:15,open,1,,324.00
2025-04-02 22:31:17,close,1,2.00,326.00
2025-04-02 22:31:21,open,1,,326.00
2025-04-02 22:31:23,close,1,2.00,328.00
2025-04-02 22:31:27,open,1,,328.00
2025-04-02 22:31:29,close,1,2.00,330.00
2025-04-02 22:31:33,open,1,,330.00
2025-04-02 22:31:35,close,1,2.00,332.00
2025-04-02 22:31:39,open,1,,332.00
2025-04-02 22:31:41,close,1,2.00,334.00
2025-04-02 22:31:45,open,1,,334.00
2025-04-02 22:31:47,close,1,2.00,336.00
2025-04-02 22:31:51,open,1,,336.00
2025-04-02 22:31:53,close,1,2.00,338.00
2025-04-02 22:31:57,open,1,,338.00
2025-04-02 22:31:59,close,1,2.00,340.00
2025-04-02 22:32:03,open,1,,340.00
2025-04-02 22:32:05,close,1,2.00,342.00
2025-04-02 22:32:09,open,1,,342.00
2025-04-02 22:32:11,close,1,2.00,344.00
2025-04-02 22:32:15,open,1,,344.00
2025-04-02 22:32:17,close,1,2.00,346.00
2025-04-02 22:32:21,open,1,,346.00
2025-04-02 22:32:23,close,1,2.00,348.00
2025-04-02 22:32:27,open,1,,348.00
2025-04-02 22:32:29,close,1,2.00,350.00
2025-04-02 22:32:33,open,1,,350.00
2025-04-02 22:32:35,close,1,2.00,352.00
2025-04-02 22:32:39,open,1,,352.00
2025-04-02 22:32:41,close,1,2.00,354.00
2025-04-02 22:32:45,open,1,,354.00
2025-04-02 22:32:47,close,1,2.00,356.00
2025-04-02 22:32:51,open,1,,356.00
2025-04-02 22:32:53,close,1,2.00,358.00
2025-04-02 22:32:57,open,1,,358.00
2025-04-02 22:32:59,close,1,2.00,360.00
2025-04-02 22:33:03,open,1,,360.00
2025-04-02 22:33:05,close,1,2.00,362.00
2025-04-02 22:33:09,open,1,,362.00
2025-04-02 22:33:11,close,1,2.00,364.00
2025-04-02 22:33:15,open,1,,364.00
2025-04-02 22:33:17,close,1,2.00,366.00
2025-04-02 22:33:21,open,1,,366.00
2025-04-02 22:33:23,close,1,2.00,368.00
2025-04-02 22:33:27,open,1,,368.00
2025-04-02 22:33:29,close,1,2.00,370.00
2025-04-02 22:33:33,open,1,,370.00
2025-04-02 22:33:35,close,1,2.00,372.00
2025-04-02 22:33:39,open,1,,372.00
2025-04-02 22:33:41,close,1,2.00,374.00
2025-04-02 22:33:45,open,1,,374.00
2025-04-02 22:33:47,close,1,2.00,376.00
2025-04-02 22:33:51,open,1,,376.00
2025-04-02 22:33:53,close,1,2.00,378.00
2025-04-02 22:33:57,open,1,,378.00
2025-04-02 22:33:59,close,1,2.00,380.00
2025-04-02 22:34:03,open,1,,380.00
2025-04-02 22:34:05,close,1,2.00,382.00
2025-04-02 22:34:09,open,1,,382.00
2025-04-02 22:34:11,close,1,2.00,384.00
2025-04-02 22:34:15,open,1,,384.00
2025-04-02 22:34:17,close,1,2.00,386.00
2025-04-02 22:34:21,open,1,,386.00
2025-04-02 22:34:23,close,1,2.00,388.00
2025-04-02 22:34:27,open,1,,388.00
2025-04-02 22:34:29,close,1,2.00,390.00
2025-04-02 22:34:33,open,1,,390.00
2025-04-02 22:34:35,close,1,2.00,392.00
2025-04-02 22:34:39,open,1,,392.00
2025-04-02 22:34:41,close,1,2.00,394.00
2025-04-02 22:34:45,open,1,,394.00
2025-04-02 22:34:47,close,1,2.00,396.00
2025-04-02 22:34:51,open,1,,396.00
2025-04-02 22:34:53,close,1,2.00,398.00
2025-04-02 22:34:57,open,1,,398.00
2025-04-02 22:34:59,close,1,2.00,400.00
2025-04-02 22:35:03,open,1,,400.00
2025-04-02 22:35:05,close,1,2.00,402.00
2025-04-02 22:35:09,open,1,,402.00
2025-04-02 22:35:11,close,1,2.00,404.00
2025-04-02 22:35:15,open,1,,404.00
2025-04-02 22:35:17,close,1,2.00,406.00
2025-04-02 22:35:21,open,1,,406.00
2025-04-02 22:35:23,close,1,2.00,408.00
2025-04-02 22:35:27,open,1,,408.00
2025-04-02 22:35:29,close,1,2.00,410.00
2025-04-02 22:35:33,open,1,,410.00
2025-04-02 22:35:35,close,1,2.00,412.00
2025-04-02 22:35:39,open,1,,412.00
2025-04-02 22:35:41,close,1,2.00,414.00
2025-04-02 22:35:45,open,1,,414.00
2025-04-02 22:35:47,close,1,2.00,416.00
2025-04-02 22:35:51,open,1,,416.00
2025-04-02 22:35:53,close,1,2.00,418.00
2025-04-02 22:35:57,open,1,,418.00
2025-04-02 22:35:59,close,1,2.00,420.00
2025-04-02 22:36:03,open,1,,420.00
2025-04-02 22:36:05,close,1,2.00,422.00
2025-04-02 22:36:09,open,1,,422.00
2025-04-02 22:36:11,close,1,2.00,424.00
2025-04-02 22:36:15,open,1,,424.00
2025-04-02 22:36:17,close,1,2.00,426.00
2025-04-02 22:36:21,open,1,,426.00
2025-04-02 22:36:23,close,1,2.00,428.00
2025-04-02 22:36:27,open,1,,428.00
2025-04-02 22:36:29,close,1,2.00,430.00
2025-04-02 22:36:33,open,1,,430.00
2025-04-02 22:36:35,close,1,2.00,432.00
2025-04-02 22:36:39,open,1,,432.00
2025-04-02 22:36:41,close,1,2.00,434.00
2025-04-02 22:36:45,open,1,,434.00
2025-04-02 22:36:47,close,1,2.00,436.00
2025-04-02 22:36:51,open,1,,436.00
2025-04-02 22:36:53,close,1,2.00,438.00
2025-04-02 22:36:57,open,1,,438.00
2025-04-02 22:36:59,close,1,2.00,440.00
2025-04-02 22:37:03,open,1,,440.00
2025-04-02 22:37:05,close,1,2.00,442.00
2025-04-02 22:37:09,open,1,,442.00
2025-04-02 22:37:11,close,1,2.00,444.00
2025-04-02 22:37:15,open,1,,444.00
2025-04-02 22:37:17,close,1,2.00,446.00
2025-04-02 22:37:21,open,1,,446.00
2025-04-02 22:37:23,close,1,2.00,448.00
2025-04-02 22:37:27,open,1,,448.00
2025-04-02 22:37:29,close,1,2.00,450.00
2025-04-02 22:37:33,open,1,,450.00
2025-04-02 22:37:35,close,1,2.00,452.00
2025-04-02 22:37:39,open,1,,452.00
2025-04-02 22:37:41,close,1,2.00,454.00
2025-04-02 22:37:45,open,1,,454.00
2025-04-02 22:37:47,close,1,2.00,456.00
2025-04-02 22:37:51,open,1,,456.00
2025-04-02 22:37:53,close,1,2.00,458.00
2025-04-02 22:37:57,open,1,,458.00
2025-04-02 22:37:59,close,1,2.00,460.00
2025-04-02 22:38:03,open,1,,460.00
2025-04-02 22:38:05,close,1,2.00,462.00
2025-04-02 22:38:09,open,1,,462.00
2025-04-02 22:38:11,close,1,2.00,464.00
2025-04-02 22:38:15,open,1,,464.00
2025-04-02 22:38:17,close,1,2.00,466.00
2025-04-02 22:38:21,open,1,,466.00
2025-04-02 22:38:23,close,1,2.00,468.00
2025-04-02 22:38:27,open,1,,468.00
2025-04-02 22:38:29,close,1,2.00,470.00
2025-04-02 22:38:33,open,1,,470.00
2025-04-02 22:38:35,close,1,2.00,472.00
2025-04-02 22:38:39,open,1,,472.00
2025-04-02 22:38:41,close,1,2.00,474.00
2025-04-02 22:38:45,open,1,,474.00
2025-04-02 22:38:47,close,1,2.00,476.00
2025-04-02 22:38:51,open,1,,476.00
2025-04-02 22:38:53,close,1,2.00,478.00
2025-04-02 22:38:57,open,1,,478.00
2025-04-02 22:38:59,close,1,2.00,480.00
2025-04-02 22:39:03,open,1,,480.00
2025-04-02 22:39:05,close,1,2.00,482.00
2025-04-02 22:39:09,open,1,,482.00
2025-04-02 22:39:11,close,1,2.00,484.00
2025-04-02 22:39:15,open,1,,484.00
2025-04-02 22:39:17,close,1,2.00,486.00
2025-04-02 22:39:21,open,1,,486.00
2025-04-02 22:39:23,close,1,2.00,488.00
2025-04-02 22:39:27,open,1,,488.00
2025-04-02 22:39:29,close,1,2.00,490.00
2025-04-02 22:39:33,open,1,,490.00
2025-04-02 22:39:35,close,1,2.00,492.00
2025-04-02 22:39:39,open,1,,492.00
2025-04-02 22:39:41,close,1,2.00,494.00
2025-04-02 22:39:45,open,1,,494.00
2025-04-02 22:39:47,close,1,2.00,496.00
2025-04-02 22:39:51,open,1,,496.00
2025-04-02 22:39:53,close,1,2.00,498.00
2025-04-02 22:39:57,open,1,,498.00
2025-04-02 22:39:59,close,1,2.00,500.00
2025-04-02 22:40:03,open,1,,500.00
2025-04-02 22:40:05,close,1,2.00,502.00
2025-04-02 22:40:09,open,1,,502.00
2025-04-02 22:40:11,close,1,2.00,504.00
2025-04-02 22:40:15,open,1,,504.00
2025-04-02 22:40:17,close,1,2.00,506.00
2025-04-02 22:40:21,open,1,,506.00
2025-04-02 22:40:23,close,1,2.00,508.00
2025-04-02 22:40:27,open,1,,508.00
2025-04-02 22:40:29,close,1,2.00,510.00
2025-04-02 22:40:34,open,1,,510.00
2025-04-02 22:40:36,close,1,2.00,512.00
2025-04-02 22:40:39,open,1,,512.00
2025-04-02 22:40:41,close,1,2.00,514.00
2025-04-02 22:40:46,open,1,,514.00
2025-04-02 22:40:48,close,1,2.00,516.00
2025-04-02 22:40:51,open,1,,516.00
2025-04-02 22:40:53,close,1,2.00,518.00
2025-04-02 22:40:58,open,1,,518.00
2025-04-02 22:41:00,close,1,2.00,520.00
2025-04-02 22:41:03,open,1,,520.00
2025-04-02 22:41:05,close,1,2.00,522.00
2025-04-02 22:41:10,open,1,,522.00
2025-04-02 22:41:12,close,1,2.00,524.00
2025-04-02 22:41:15,open,1,,524.00
2025-04-02 22:41:17,close,1,2.00,526.00
2025-04-02 22:41:21,open,1,,526.00
2025-04-02 22:41:23,close,1,2.00,528.00
2025-04-02 22:41:27,open,1,,528.00
2025-04-02 22:41:29,close,1,2.00,530.00
2025-04-02 22:41:33,open,1,,530.00
2025-04-02 22:41:35,close,1,2.00,532.00
2025-04-02 22:41:39,open,1,,532.00
2025-04-02 22:41:41,close,1,2.00,534.00
2025-04-02 22:41:45,open,1,,534.00
2025-04-02 22:41:47,close,1,2.00,536.00
2025-04-02 22:41:51,open,1,,536.00
2025-04-02 22:41:53,close,1,2.00,538.00
2025-04-02 22:41:58,open,1,,538.00
2025-04-02 22:42:00,close,1,2.00,540.00
2025-04-02 22:42:03,open,1,,540.00
2025-04-02 22:42:05,close,1,2.00,542.00
2025-04-02 22:42:10,open,1,,542.00
2025-04-02 22:42:12,close,1,2.00,544.00
2025-04-02 22:42:15,open,1,,544.00
2025-04-02 22:42:17,close,1,2.00,546.00
2025-04-02 22:42:22,open,1,,546.00
2025-04-02 22:42:24,close,1,2.00,548.00
2025-04-02 22:42:27,open,1,,548.00
2025-04-02 22:42:29,close,1,2.00,550.00
2025-04-02 22:42:34,open,1,,550.00
2025-04-02 22:42:36,close,1,2.00,552.00
2025-04-02 22:42:39,open,1,,552.00
2025-04-02 22:42:41,close,1,2.00,554.00
2025-04-02 22:42:46,open,1,,554.00
2025-04-02 22:42:48,close,1,2.00,556.00
2025-04-02 22:42:51,open,1,,556.00
2025-04-02 22:42:53,close,1,2.00,558.00
2025-04-02 22:42:58,open,1,,558.00
2025-04-02 22:43:00,close,1,2.00,560.00
2025-04-02 22:43:03,open,1,,560.00
2025-04-02 22:43:05,close,1,2.00,562.00
2025-04-02 22:43:10,open,1,,562.00
2025-04-02 22:43:12,close,1,2.00,564.00
2025-04-02 22:43:15,open,1,,564.00
2025-04-02 22:43:17,close,1,2.00,566.00
2025-04-02 22:43:21,open,1,,566.00
2025-04-02 22:43:23,close,1,2.00,568.00
2025-04-02 22:43:27,open,1,,568.00
2025-04-02 22:43:29,close,1,2.00,570.00
2025-04-02 22:43:33,open,1,,570.00
2025-04-02 22:43:35,close,1,2.00,572.00
2025-04-02 22:43:39,open,1,,572.00
2025-04-02 22:43:41,close,1,2.00,574.00
2025-04-02 22:43:45,open,1,,574.00
2025-04-02 22:43:47,close,1,2.00,576.00
2025-04-02 22:43:51,open,1,,576.00
2025-04-02 22:43:53,close,1,2.00,578.00
2025-04-02 22:43:57,open,1,,578.00
2025-04-02 22:43:59,close,1,2.00,580.00
2025-04-02 22:44:03,open,1,,580.00
2025-04-02 22:44:05,close,1,2.00,582.00
2025-04-02 22:44:09,open,1,,582.00
2025-04-02 22:44:11,close,1,2.00,584.00
2025-04-02 22:44:15,open,1,,584.00
2025-04-02 22:44:17,close,1,2.00,586.00
2025-04-02 22:44:21,open,1,,586.00
2025-04-02 22:44:23,close,1,2.00,588.00
2025-04-02 22:44:27,open,1,,588.00
2025-04-02 22:44:29,close,1,2.00,590.00
2025-04-02 22:44:33,open,1,,590.00
2025-04-02 22:44:35,close,1,2.00,592.00
2025-04-02 22:44:39,open,1,,592.00
